ImportedFileName,TransactionID,PostingDate,BranchID,DepartmentID,AccountCode,VendorID,DocumentNumber,Description,Amount,TransactionType,SourceFile,PostingMonthMatchFlag,SourceFileMatchFlag,AmountValidationFlag,TransactionTypeValidationFlag,DescriptionFormatFlag,RepairExceptionFlag,BranchValidationFlag,DepartmentValidationFlag,AccountValidationFlag,MonthKey,MonthKeyValidationFlag,VendorStatus_Master,VendorValidationFlag,DuplicateTransactionIDFlag,RepeatedVendorDocumentFlag,ValidationStatus,DepartmentID_Processed,AccountCode_Processed,Description_Processed,ResolutionAction,ReportingTreatment
actual_transactions_2025_12.xlsx,TXN-202512-00301,19/12/2025,BR03,D02,6500,V015,INV-V015-202512-0301,Delivery and courier,1110,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00368,19/12/2025,BR04,D01,4000,,SI-202512-BR04-0368,Business hardware sale,13420,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00394,19/12/2025,BR04,D01,5000,V001,INV-V001-202512-0394,Product inventory purchase,29510,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00004,20/12/2025,BR01,D01,4000,,SI-202512-BR01-0004,Business hardware sale,36330,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00076,20/12/2025,BR01,D02,7200,V026,INV-V026-202512-0076,Accommodation and travel,710,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00089,20/12/2025,BR01,D03,6900,V023,INV-V023-202512-0089,Accounting support,1720,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6900,Accounting support,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00106,20/12/2025,BR01,D04,6800,V020,INV-V020-202512-0106,Printing and stationery,260,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00140,20/12/2025,BR02,D01,4100,,SV-202512-BR02-0140,Maintenance service invoice,7240,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00233,20/12/2025,BR02,D04,6800,V021,INV-V021-202512-0233,Office supplies purchase,120,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00253,20/12/2025,BR03,D01,4000,,SI-202512-BR03-0253,Business hardware sale,28060,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00272,20/12/2025,BR03,D01,5000,V001,INV-V001-202512-0272,Equipment procurement,25600,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Equipment procurement,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00339,20/12/2025,BR03,D03,7500,,INV-GEN-202512-0339,Minor administrative expense,280,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00400,20/12/2025,BR04,D01,6500,V014,INV-V014-202512-0400,Freight and transport,810,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00410,20/12/2025,BR04,D01,7100,V025,INV-V025-202512-0410,Professional development course,340,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7100,Professional development course,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00415,20/12/2025,BR04,D02,5100,V006,INV-V006-202512-0415,Installation labour cost,4890,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Installation labour cost,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00428,20/12/2025,BR04,D02,6500,V015,INV-V015-202512-0428,Delivery and courier,1000,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00432,20/12/2025,BR04,D02,6700,V018,INV-V018-202512-0432,Software subscription,660,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6700,Software subscription,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00007,21/12/2025,BR01,D01,4000,,SI-202512-BR01-0007,Equipment sales,20790,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00024,21/12/2025,BR01,D01,4100,,SV-202512-BR01-0024,Maintenance service invoice,14830,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00033,21/12/2025,BR01,D01,5000,V001,INV-V001-202512-0033,Equipment procurement,23920,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Equipment procurement,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00041,21/12/2025,BR01,D01,6400,V012,INV-V012-202512-0041,Promotional materials,2460,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Promotional materials,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00092,21/12/2025,BR01,D03,7100,V025,INV-V025-202512-0092,Employee training programme,170,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7100,Employee training programme,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00112,21/12/2025,BR01,D04,7100,V025,INV-V025-202512-0112,Employee training programme,630,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7100,Employee training programme,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00146,21/12/2025,BR02,D01,4100,,SV-202512-BR02-0146,Technical support service,9860,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00147,21/12/2025,BR02,D01,4100,,SV-202512-BR02-0147,Technical support service,10200,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00167,21/12/2025,BR02,D01,6500,V015,INV-V015-202512-0167,Local delivery cost,770,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Local delivery cost,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00323,21/12/2025,BR03,D03,6600,V017,INV-V017-202512-0323,Premises maintenance,760,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Premises maintenance,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00356,21/12/2025,BR03,D04,7500,,INV-GEN-202512-0356,Miscellaneous operating expense,260,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Miscellaneous operating expense,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00387,21/12/2025,BR04,D01,4200,,OI-202512-BR04-0387,Administrative service fee,1940,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Administrative service fee,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00395,21/12/2025,BR04,D01,5000,V003,INV-V003-202512-0395,Product inventory purchase,28040,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00001,22/12/2025,BR01,D01,4000,,SI-202512-BR01-0001,Product sales invoice,42810,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00002,22/12/2025,BR01,D01,4000,,SI-202512-BR01-0002,Equipment sales,33720,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00003,22/12/2025,BR01,D01,4000,,SI-202512-BR01-0003,Business hardware sale,36450,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00025,22/12/2025,BR01,D01,4200,,OI-202512-BR01-0025,Other operating income,3690,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Other operating income,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00044,22/12/2025,BR01,D01,6500,V015,INV-V015-202512-0044,Delivery and courier,710,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00070,22/12/2025,BR01,D02,6800,V020,INV-V020-202512-0070,Office supplies purchase,230,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00130,22/12/2025,BR02,D01,4000,,SI-202512-BR02-0130,Product sales invoice,14590,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00170,22/12/2025,BR02,D01,6700,V019,INV-V019-202512-0170,IT support services,440,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6700,IT support services,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00207,22/12/2025,BR02,D03,6600,V017,INV-V017-202512-0207,Equipment repair,910,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Equipment repair,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00220,22/12/2025,BR02,D03,7200,V026,INV-V026-202512-0220,Business travel expense,110,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00260,22/12/2025,BR03,D01,4100,,SV-202512-BR03-0260,Maintenance service invoice,16160,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00364,22/12/2025,BR04,D01,4000,,SI-202512-BR04-0364,Product sales invoice,20450,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00465,22/12/2025,BR04,D03,7500,,INV-GEN-202512-0465,Minor administrative expense,480,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00005,23/12/2025,BR01,D01,4000,,SI-202512-BR01-0005,Business hardware sale,25500,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00015,23/12/2025,BR01,D01,4100,,SV-202512-BR01-0015,Technical support service,13000,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00107,23/12/2025,BR01,D04,6800,V020,INV-V020-202512-0107,Office supplies purchase,230,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00152,23/12/2025,BR02,D01,5000,V004,INV-V004-202512-0152,Product inventory purchase,17290,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00162,23/12/2025,BR02,D01,6400,V012,INV-V012-202512-0162,Promotional materials,910,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Promotional materials,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00163,23/12/2025,BR02,D01,6400,V013,INV-V013-202512-0163,Marketing campaign,1450,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Marketing campaign,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00197,23/12/2025,BR02,D02,6800,V021,INV-V021-202512-0197,Printing and stationery,220,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00231,23/12/2025,BR02,D04,6700,V019,INV-V019-202512-0231,IT support services,480,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6700,IT support services,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00249,23/12/2025,BR03,D01,4000,,SI-202512-BR03-0249,Business hardware sale,25530,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00250,23/12/2025,BR03,D01,4000,,SI-202512-BR03-0250,Equipment sales,17020,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00261,23/12/2025,BR03,D01,4100,,SV-202512-BR03-0261,Maintenance service invoice,16660,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00327,23/12/2025,BR03,D03,6800,V021,INV-V021-202512-0327,Printing and stationery,650,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00382,23/12/2025,BR04,D01,4100,,SV-202512-BR04-0382,Installation service,10150,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00420,23/12/2025,BR04,D02,5100,V005,INV-V005-202512-0420,Installation labour cost,7340,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Installation labour cost,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00449,23/12/2025,BR04,D03,6600,V017,INV-V017-202512-0449,Equipment repair,540,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Equipment repair,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00454,23/12/2025,BR04,D03,6900,V023,INV-V023-202512-0454,Legal and compliance service,2720,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6900,Legal and compliance service,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00455,23/12/2025,BR04,D03,7000,V024,INV-V024-202512-0455,Business insurance premium,1760,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7000,Business insurance premium,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00471,23/12/2025,BR04,D04,6800,V021,INV-V021-202512-0471,Office supplies purchase,220,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00020,24/12/2025,BR01,D01,4100,,SV-202512-BR01-0020,Installation service,8320,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00029,24/12/2025,BR01,D01,5000,V002,INV-V002-202512-0029,Replacement unit purchase,17580,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Replacement unit purchase,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00051,24/12/2025,BR01,D01,6800,V021,INV-V021-202512-0051,Printing and stationery,480,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00086,24/12/2025,BR01,D03,6700,V019,INV-V019-202512-0086,Cloud and security services,1570,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6700,Cloud and security services,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00087,24/12/2025,BR01,D03,6800,V021,INV-V021-202512-0087,Printing and stationery,890,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00101,24/12/2025,BR01,D03,7500,,INV-GEN-202512-0101,Minor administrative expense,530,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00115,24/12/2025,BR01,D04,7200,V026,INV-V026-202512-0115,Accommodation and travel,200,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00128,24/12/2025,BR02,D01,4000,,SI-202512-BR02-0128,Business hardware sale,18050,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00150,24/12/2025,BR02,D01,4200,,OI-202512-BR02-0150,Administrative service fee,2990,Revenue,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Administrative service fee,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00194,24/12/2025,BR02,D02,6700,V018,INV-V018-202512-0194,Cloud and security services,600,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6700,Cloud and security services,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00219,24/12/2025,BR02,D03,7200,V026,INV-V026-202512-0219,Accommodation and travel,120,Expense,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_12.xlsx,TXN-202512-00273,24/12/2025,BR03,D01,5000,V004,INV-V004-202512-0273,Equipment procurement,29350,Purchase,actual_transactions_2025_12.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-12,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Equipment procurement,No action required,Include - Valid
